"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"쇼메이오산시청점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-11 (오산동, 운암프라자 2차, 103,104호)","경기도 오산시 오산동 924-2, 운암프라자 2차, 103,104호",경기도 오산시청,37.14938244,127.0751562,2021-08-06
"몰디브",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-11 (오산동,운암프라자2차301)","경기도 오산시 오산동 924-2, 운암프라자2차301",경기도 오산시청,37.14938244,127.0751562,2021-08-06
"두찜오산시청점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-11, 운암프라자2차 102호 (오산동)","경기도 오산시 오산동 924-2, 운암프라자2차 102호",경기도 오산시청,37.14938244,127.0751562,2021-08-06
60계오산시청점,음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-11, 운암프라자2차 105,106호 (오산동)","경기도 오산시 오산동 924-2, 운암프라자2차 105,106호",경기도 오산시청,37.14938244,127.0751562,2021-08-06
"담꾹",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-21 (오산동, 코아프라자 101호)","경기도 오산시 오산동 924-5, 코아프라자 101호",경기도 오산시청,37.14938337,127.0756776,2021-08-06
"오산왕족발",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-21 (오산동,코아프라자 104-1호)","경기도 오산시 오산동 924-5, 코아프라자 104-1호",경기도 오산시청,37.14938337,127.0756776,2021-08-06
"호우동",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-21 (오산동,코아프라자 201호)","경기도 오산시 오산동 924-5, 코아프라자 201호",경기도 오산시청,37.14938337,127.0756776,2021-08-06
"마약먹태오산점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 80-21, 코아프라자 102,103호 (오산동)","경기도 오산시 오산동 924-5, 코아프라자 102,103호",경기도 오산시청,37.14938337,127.0756776,2021-08-06
"신호남식당",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 시장길 5 (오산동),경기도 오산시 오산동 873-3,경기도 오산시청,37.14939648,127.0689539,2021-08-06
"매리골드",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 250-1, 1층 (오산동)",경기도 오산시 오산동 873-17,경기도 오산시청,37.14941052,127.0686638,2021-08-06
"육풍오산점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 73-1, 101호 (오산동, 덕신빌딩)","경기도 오산시 오산동 910-12, 덕신빌딩 101호",경기도 오산시청,37.14941843,127.0742362,2021-08-06
"미스터피자 오산중앙점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호새싹길 5, 마동 2층 (오산동)",경기도 오산시 오산동 872-4,경기도 오산시청,37.14944665,127.0700617,2021-08-06
"엄마의밥상",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 35, 1층 (오산동)",경기도 오산시 오산동 609-58,경기도 오산시청,37.1494469,127.0651968,2021-08-06
"울엄마식당오산동점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 35-1 (오산동,1층)",경기도 오산시 오산동 609-25,경기도 오산시청,37.14945087,127.0653509,2021-08-06
"배부스푸드",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 35-1, 일신빌딩 1층 (오산동)",경기도 오산시 오산동 609-25,경기도 오산시청,37.14945087,127.0653509,2021-08-06
"롯데리아롯데마트오산점",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271 (오산동,롯데마트오산점2층)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"감탄롯데마트오산점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 1층 (오산동)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"보용만두(롯데마트오산점)",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 1층 (오산동)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"롯데쇼핑(주)롯데마트 오산점",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 1층 (오산동, 롯데마트)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"더맛있는족발오산점",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 1층 (오산동, 롯데마트오산점)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"더벤티",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 1층 (오산동, 롯데마트오산점)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"오쇼드오산점",음식점 내 전구역,경기도,오산시,제과점영업,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 롯데마트오산점 1층 (오산동)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"미인중식홍야",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 경기대로 271, 롯데마트오산점 2층(중식코너) (오산동)",경기도 오산시 오산동 868,경기도 오산시청,37.14945125,127.073047,2021-08-06
"순례김밥",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 252 (오산동,(1층))",경기도 오산시 오산동 873-1,경기도 오산시청,37.1494521,127.068753,2021-08-06
"크로디",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 252, 1층 (오산동)",경기도 오산시 오산동 873-1,경기도 오산시청,37.1494521,127.068753,2021-08-06
"봉이치킨(남촌점)",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 33, 1층 (오산동)",경기도 오산시 오산동 609-48,경기도 오산시청,37.14947866,127.064951,2021-08-06
"깜보네",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 35, 105,106호 (오산동)","경기도 오산시 오산동 925-11, 105,106호",경기도 오산시청,37.14949414,127.0760499714,2021-08-06
"놀부옛날통닭오산시청점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 35, 1층 102호 (오산동)","경기도 오산시 오산동 925-11, 1층 102호",경기도 오산시청,37.14949414,127.0760499714,2021-08-06
"빽다방오산시청점",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 35, 1층 104호 (오산동)","경기도 오산시 오산동 925-11, 1층 104호",경기도 오산시청,37.14949414,127.0760499714,2021-08-06
"명장반점오산시청점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운암로 35, 한진프라자 107,108호 (오산동)","경기도 오산시 오산동 925-11, 한진프라자 107,108호",경기도 오산시청,37.14949414,127.0760499714,2021-08-06
"대포양꼬치",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 251-1, 1층 (오산동)",경기도 오산시 오산동 874-1,경기도 오산시청,37.14949552,127.0681576,2021-08-06
"대세계호프",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 251-1, 2층 (오산동)",경기도 오산시 오산동 874-1,경기도 오산시청,37.14949552,127.0681576,2021-08-06
"월출뼈다귀해장국",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 76 (오산동, 한마음빌딩 103호)","경기도 오산시 오산동 925-2, 한마음빌딩 103호",경기도 오산시청,37.14952882,127.0747845,2021-08-06
"목토국수집",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 76 (오산동,한마음빌딩 102호)","경기도 오산시 오산동 925-2, 한마음빌딩 102호",경기도 오산시청,37.14952882,127.0747845,2021-08-06
"덕순이모포차",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로93번길 8, 1층 (오산동)",경기도 오산시 오산동 869-6,경기도 오산시청,37.14954266,127.0717887,2021-08-06
"오와스시오산점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 운천로 75, 1층 101호 (오산동)","경기도 오산시 오산동 910-8, 1층 101호",경기도 오산시청,37.14956972,127.0742281,2021-08-06
"오산웨딩의전당",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 동부대로 534 (오산동),경기도 오산시 오산동 230,경기도 오산시청,37.14957268,127.0793883,2021-08-06
"동윤이네미미향개장집",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 성호대로33번길 2 (오산동),경기도 오산시 오산동 609-84,경기도 오산시청,37.14957407,127.0651539,2021-08-06
"장원식당",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 시장길 6-5, 1층 (오산동)",경기도 오산시 오산동 861-13,경기도 오산시청,37.14960239,127.0696933,2021-08-06
"씨유(CU)오산남촌점",음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 29, 1층 (오산동)",경기도 오산시 오산동 611-2,경기도 오산시청,37.14960315,127.0646877,2021-08-06
THEBAKE(더베이크오산점),음식점 내 전구역,경기도,오산시,휴게음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 29, 1층 (오산동)",경기도 오산시 오산동 612-45,경기도 오산시청,37.14960315,127.0646877,2021-08-06
"꼬기만땅점보비빔밥오산점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 성호대로 25, 103호 (오산동)",경기도 오산시 오산동 613-3,경기도 오산시청,37.1496084,127.0641536,2021-08-06
"행운식당",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 시장길 7, 1층 (오산동)",경기도 오산시 오산동 859-24,경기도 오산시청,37.14960873,127.0690129,2021-08-06
"허흑오리오산점",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 시장길 7, 1층 (오산동)",경기도 오산시 오산동 859-24,경기도 오산시청,37.14960873,127.0690129,2021-08-06
"오산생고기최고집보쌈",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 시장길 6-1 (오산동),경기도 오산시 오산동 861-18,경기도 오산시청,37.14963015,127.069377,2021-08-06
"오색주막",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,경기도 오산시 오산로 254 (오산동),경기도 오산시 오산동 859-23,경기도 오산시청,37.14963421,127.0687498,2021-08-06
"우리만두",음식점 내 전구역,경기도,오산시,일반음식점,국민건강증진법제9조,,100000,031-8036-6083,"경기도 오산시 오산로 254, 1층 4호 (오산동)",경기도 오산시 오산동 859-23,경기도 오산시청,37.14963421,127.0687498,2021-08-06
